codigo_ocorrencia,ocorrencia_classificacao,ocorrencia_tipo,ocorrencia_tipo_categoria,ocorrencia_tipo_icao,ocorrencia_latitude,ocorrencia_longitude,ocorrencia_cidade,ocorrencia_uf,ocorrencia_pais,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_horario,investigacao_aeronave_liberada,investigacao_status,divulgacao_relatorio_numero,divulgacao_relatorio_publicado,divulgacao_dia_publicacao,total_recomendacoes,total_aeronaves_envolvidas,ocorrencia_saida_pista,ocorrencia_dia_extracao,ocorrencia_datahora,ocorrencia_datahora
201005063771272,INCIDENTE GRAVE,DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-23.4685,-46.5311,GUARULHOS,SP,BRASIL,SBGR,2010-05-06,15:50:00,NULL,ATIVA,A DEFINIR,NÃO,NULL,0,1,NÃO,2019-01-30,2010/05/06 15:50,2010/05/06 15:50
201003184138255,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-23.4685,-46.5311,GUARULHOS,SP,BRASIL,SBGR,2010-03-18,03:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/03/18 03:00,2010/03/18 03:00
201002244581833,ACIDENTE,POUSO BRUSCO,CONTATO ANORMAL COM A PISTA,ARC,-17.8347,-50.9561,RIO VERDE,GO,BRASIL,SWLC,2010-02-24,13:00:00,NULL,FINALIZADA,ENCERRADA NO RAI,NÃO,NULL,0,1,NÃO,2019-01-30,2010/02/24 13:00,2010/02/24 13:00
201010076164371,ACIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-18.6169,-46.8864,COROMANDEL,MG,BRASIL,SNXT,2010-10-07,14:00:00,NULL,ATIVA,A DEFINIR,NÃO,NULL,0,1,NÃO,2019-01-30,2010/10/07 14:00,2010/10/07 14:00
201001101030729,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-29.6175,-54.1800,SÃO PEDRO DO SUL,RS,BRASIL,****,2010-01-10,21:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/01/10 21:30,2010/01/10 21:30
201010058242463,ACIDENTE,POUSO SEM TREM,CONTATO ANORMAL COM A PISTA,ARC,-12.1083,-45.7775,LUÍS EDUARDO MAGALHÃES,BA,BRASIL,****,2010-10-05,13:30:00,NULL,ATIVA,A-601/CENIPA/2018,NÃO,NULL,0,1,NÃO,2019-01-30,2010/10/05 13:30,2010/10/05 13:30
201007101518118,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-25.1878,-50.1444,PONTA GROSSA,PR,BRASIL,SSZW,2010-07-10,20:35:00,NULL,FINALIZADA,IG-083/CENIPA/2011,SIM,2011-09-23,5,1,NÃO,2019-01-30,2010/07/10 20:35,2010/07/10 20:35
201009238235225,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-10.1633,-48.3510,PALMAS,TO,BRASIL,SBPJ,2010-09-23,04:36:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/09/23 04:36,2010/09/23 04:36
201001264643698,INCIDENTE GRAVE,POUSO SEM TREM,CONTATO ANORMAL COM A PISTA,ARC,-10.1633,-48.3510,PALMAS,TO,BRASIL,SBPJ,2010-01-26,16:50:00,NULL,FINALIZADA,IG-575/CENIPA/2014,SIM,2014-10-13,0,1,NÃO,2019-01-30,2010/01/26 16:50,2010/01/26 16:50
201008299691691,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-10.1633,-48.3510,PALMAS,TO,BRASIL,SBPJ,2010-08-29,06:20:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/08/29 06:20,2010/08/29 06:20
201009248072438,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-10.1633,-48.3510,PALMAS,TO,BRASIL,SBPJ,2010-09-24,20:11:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/09/24 20:11,2010/09/24 20:11
201007206210969,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-10.1925,-48.1792,PALMAS,TO,BRASIL,****,2010-07-20,15:00:00,NULL,FINALIZADA,A-581/CENIPA/2014,SIM,2014-09-29,1,1,NÃO,2019-01-30,2010/07/20 15:00,2010/07/20 15:00
201007151917635,INCIDENTE GRAVE,COLISÃO COM AERONAVE NO SOLO,COLISÃO NO SOLO,GCOL,-10.2900,-48.3578,PALMAS,TO,BRASIL,SBPJ,2010-07-15,17:00:00,NULL,FINALIZADA,I-022/CENIPA/2011,SIM,2011-06-30,1,1,NÃO,2019-01-30,2010/07/15 17:00,2010/07/15 17:00
201001274665229,ACIDENTE,PANE SECA,COMBUSTÍVEL,FUEL,-23.4125,-47.5583,IPERÓ,SP,BRASIL,****,2010-01-27,11:25:00,NULL,FINALIZADA,A-017/CENIPA/2011,SIM,2011-06-30,3,1,NÃO,2019-01-30,2010/01/27 11:25,2010/01/27 11:25
201009128895367,INCIDENTE,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-18.2322,-43.6503,DIAMANTINA,MG,BRASIL,SNDT,2010-09-12,18:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/09/12 18:30,2010/09/12 18:30
201006035784610,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-29.5381,-50.0643,TRÊS FORQUILHAS,RS,BRASIL,****,2010-06-03,16:15:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/06/03 16:15,2010/06/03 16:15
201010242928164,INCIDENTE,CORTE INVOLUNTÁRIO DO MOTOR,OUTROS,OTHR,-24.1861,-46.7910,ITANHAÉM,SP,BRASIL,****,2010-10-24,14:40:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/10/24 14:40,2010/10/24 14:40
201009105981645,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-24.0514,-46.8489,ITANHAÉM,SP,BRASIL,****,2010-09-10,14:00:00,NULL,ATIVA,A-507/CENIPA/2018,NÃO,NULL,0,1,NÃO,2019-01-30,2010/09/10 14:00,2010/09/10 14:00
201008239429701,INCIDENTE,POUSO SEM TREM,CONTATO ANORMAL COM A PISTA,ARC,-20.1421,-44.8939,DIVINÓPOLIS,MG,BRASIL,SNDV,2010-08-23,19:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/08/23 19:30,2010/08/23 19:30
201010166068894,ACIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-20.1421,-44.8939,DIVINÓPOLIS,MG,BRASIL,****,2010-10-16,12:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/10/16 12:00,2010/10/16 12:00
201011144418424,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,-29.9203,-56.6872,URUGUAIANA,RS,BRASIL,****,2010-11-14,11:30:00,NULL,FINALIZADA,A-077/CENIPA/2011,SIM,2011-08-29,2,1,NÃO,2019-01-30,2010/11/14 11:30,2010/11/14 11:30
201005109615098,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-21.5947,-48.8134,ITÁPOLIS,SP,BRASIL,****,2010-05-10,20:30:00,NULL,FINALIZADA,ENCERRADA NO RAI,NÃO,NULL,0,1,NÃO,2019-01-30,2010/05/10 20:30,2010/05/10 20:30
201009089977406,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-28.9350,-51.5683,VERANÓPOLIS,RS,BRASIL,SSVN,2010-09-08,19:10:00,NULL,FINALIZADA,IG-039/CENIPA/2011,SIM,2011-07-21,2,1,SIM,2019-01-30,2010/09/08 19:10,2010/09/08 19:10
201011286373441,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-30.0819,-51.0248,VIAMÃO,RS,BRASIL,****,2010-11-28,18:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/11/28 18:30,2010/11/28 18:30
201005295991105,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-16.4491,-39.0621,PORTO SEGURO,BA,BRASIL,SBPS,2010-05-29,13:50:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/05/29 13:50,2010/05/29 13:50
200905222774181,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,-16.5408,-39.1078,PORTO SEGURO,BA,BRASIL,****,2009-05-22,23:53:00,NULL,FINALIZADA,A-017/CENIPA/2010,SIM,2010-04-06,18,1,NÃO,2019-01-30,2009/05/22 23:53,2009/05/22 23:53
201012249425381,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-16.4491,-39.0621,PORTO SEGURO,BA,BRASIL,SBPS,2010-12-24,14:58:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/12/24 14:58,2010/12/24 14:58
201010239786987,ACIDENTE,PANE SECA,COMBUSTÍVEL,FUEL,-17.1194,-39.2300,PRADO,BA,BRASIL,****,2010-10-23,16:10:00,NULL,FINALIZADA,A-056/CENIPA/2011,SIM,2011-08-01,2,1,NÃO,2019-01-30,2010/10/23 16:10,2010/10/23 16:10
201012286591590,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-25.5377,-49.2001,SÃO JOSÉ DOS PINHAIS,PR,BRASIL,****,2010-12-28,16:02:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/12/28 16:02,2010/12/28 16:02
201006089611455,INCIDENTE,POUSO BRUSCO,CONTATO ANORMAL COM A PISTA,ARC,-25.5377,-49.2001,SÃO JOSÉ DOS PINHAIS,PR,BRASIL,SBCT,2010-06-08,23:07:00,NULL,FINALIZADA,I-095/CENIPA/2011,SIM,2011-11-04,1,1,NÃO,2019-01-30,2010/06/08 23:07,2010/06/08 23:07
201011171327105,INCIDENTE,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,OUTROS,OTHR,-25.5377,-49.2001,SÃO JOSÉ DOS PINHAIS,PR,BRASIL,SBCT,2010-11-17,20:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/11/17 20:30,2010/11/17 20:30
201007212102924,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-25.5377,-49.2001,SÃO JOSÉ DOS PINHAIS,PR,BRASIL,SBCT,2010-07-21,16:10:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/07/21 16:10,2010/07/21 16:10
201012025274515,INCIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-25.5377,-49.2001,SÃO JOSÉ DOS PINHAIS,PR,BRASIL,SBCT,2010-12-02,19:58:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/12/02 19:58,2010/12/02 19:58
201003126411650,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-25.5377,-49.2001,SÃO JOSÉ DOS PINHAIS,PR,BRASIL,SBCT,2010-03-12,03:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/03/12 03:00,2010/03/12 03:00
201007319803937,INCIDENTE,OUTROS,OUTROS,OTHR,-23.8678,-51.8570,SÃO PEDRO DO IVAÍ,PR,BRASIL,****,2010-07-31,14:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/07/31 14:30,2010/07/31 14:30
201006293866162,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,23.3317,-46.9436,JUNDIAÍ,SP,BRASIL,SBJD,2010-06-29,19:20:00,NULL,FINALIZADA,A-506/CENIPA/2015,SIM,2015-07-21,2,1,SIM,2019-01-30,2010/06/29 19:20,2010/06/29 19:20
201005203726786,ACIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-23.3317,-46.9436,JUNDIAÍ,SP,BRASIL,SBJD,2010-05-20,19:35:00,NULL,FINALIZADA,A-070/CENIPA/2012,SIM,2012-07-03,5,1,NÃO,2019-01-30,2010/05/20 19:35,2010/05/20 19:35
201004306407930,INCIDENTE,PERDA DE COMPONENTE NO SOLO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-13.0148,-38.4881,SALVADOR,BA,BRASIL,****,2010-04-30,16:35:00,NULL,FINALIZADA,I-019/CENIPA/2011,SIM,2011-06-30,1,1,NÃO,2019-01-30,2010/04/30 16:35,2010/04/30 16:35
201007022522866,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-13.0148,-38.4881,SALVADOR,BA,BRASIL,SBSV,2010-07-02,17:25:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/07/02 17:25,2010/07/02 17:25
201001158988298,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-13.0148,-38.4881,SALVADOR,BA,BRASIL,****,2010-01-15,18:23:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/01/15 18:23,2010/01/15 18:23
201012233474210,INCIDENTE,FUMAÇA NA CABINE,FOGO/FUMAÇA (SEM IMPACTO),F-NI,-13.0148,-38.4881,SALVADOR,BA,BRASIL,****,2010-12-23,22:20:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/12/23 22:20,2010/12/23 22:20
201008118207828,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-13.0148,-38.4881,SALVADOR,BA,BRASIL,****,2010-08-11,12:52:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/08/11 12:52,2010/08/11 12:52
201008177112236,INCIDENTE,POUSO BRUSCO,CONTATO ANORMAL COM A PISTA,ARC,-13.0148,-38.4881,SALVADOR,BA,BRASIL,****,2010-08-17,14:12:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/08/17 14:12,2010/08/17 14:12
201002092536638,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-13.0148,-38.4881,SALVADOR,BA,BRASIL,SBSV,2010-02-09,23:50:00,NULL,FINALIZADA,I-033/CENIPA/2011,SIM,2011-07-21,4,1,NÃO,2019-01-30,2010/02/09 23:50,2010/02/09 23:50
201007212309264,INCIDENTE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-13.0148,-38.4881,SALVADOR,BA,BRASIL,SBSV,2010-07-21,13:25:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/07/21 13:25,2010/07/21 13:25
201007122879841,INCIDENTE,OUTROS,OUTROS,OTHR,-13.0148,-38.4881,SALVADOR,BA,BRASIL,SBSV,2010-07-12,11:46:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/07/12 11:46,2010/07/12 11:46
201010065701998,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-13.0148,-38.4881,SALVADOR,BA,BRASIL,SBSV,2010-10-06,00:25:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/10/06 00:25,2010/10/06 00:25
201006238294779,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-13.0148,-38.4881,SALVADOR,BA,BRASIL,****,2010-06-23,15:29:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/06/23 15:29,2010/06/23 15:29
201007216227102,INCIDENTE,OUTROS,OUTROS,OTHR,-13.0148,-38.4881,SALVADOR,BA,BRASIL,SBSV,2010-07-21,19:16:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/07/21 19:16,2010/07/21 19:16
201006178331449,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-13.0148,-38.4881,SALVADOR,BA,BRASIL,SBSV,2010-06-17,09:31:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/06/17 09:31,2010/06/17 09:31
201006183627220,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-13.0148,-38.4881,SALVADOR,BA,BRASIL,****,2010-06-18,09:37:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/06/18 09:37,2010/06/18 09:37
201012162807941,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-13.0148,-38.4881,SALVADOR,BA,BRASIL,SBSV,2010-12-16,19:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/12/16 19:30,2010/12/16 19:30
201010255969831,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-13.0148,-38.4881,SALVADOR,BA,BRASIL,SBSV,2010-10-25,15:20:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/10/25 15:20,2010/10/25 15:20
201001063484759,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-13.0148,-38.4881,SALVADOR,BA,BRASIL,****,2010-01-06,17:53:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/01/06 17:53,2010/01/06 17:53
201004082296140,ACIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-26.2317,-51.0689,UNIÃO DA VITÓRIA,PR,BRASIL,****,2010-04-08,14:20:00,NULL,FINALIZADA,A-016/CENIPA/2012,SIM,2012-02-22,3,1,SIM,2019-01-30,2010/04/08 14:20,2010/04/08 14:20
201007072217241,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-22.2149,-49.9516,MARÍLIA,SP,BRASIL,SBML,2010-07-07,18:07:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/07/07 18:07,2010/07/07 18:07
201005145287552,INCIDENTE,COM COMANDOS DE VOO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-22.2149,-49.9516,MARÍLIA,SP,BRASIL,SBML,2010-05-14,18:25:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/05/14 18:25,2010/05/14 18:25
201004124860240,INCIDENTE,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-22.2149,-49.9516,MARÍLIA,SP,BRASIL,SBML,2010-04-12,13:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/04/12 13:00,2010/04/12 13:00
201008259910293,INCIDENTE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-19.4810,-42.5204,IPATINGA,MG,BRASIL,SBIP,2010-08-25,13:34:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/08/25 13:34,2010/08/25 13:34
201006285321797,INCIDENTE GRAVE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-19.4706,-4.3919,IPATINGA,MG,BRASIL,SBIP,2010-06-28,12:45:00,NULL,ATIVA,A DEFINIR,NÃO,NULL,0,1,SIM,2019-01-30,2010/06/28 12:45,2010/06/28 12:45
201002118902902,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-17.5377,-39.7445,TEIXEIRA DE FREITAS,BA,BRASIL,****,2010-02-11,15:01:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/02/11 15:01,2010/02/11 15:01
200812298763572,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-13.2900,-38.6811,VERA CRUZ,BA,BRASIL,SNVR,2008-12-29,20:30:00,NULL,FINALIZADA,I-034/CENIPA/2010,SIM,2010-05-05,1,1,NÃO,2019-01-30,2008/12/29 20:30,2008/12/29 20:30
201004041709313,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-13.0214,-38.6811,VERA CRUZ,BA,BRASIL,SNVR,2010-04-04,11:09:00,NULL,FINALIZADA,IG-580/CENIPA/2016,SIM,2018-12-04,2,1,NÃO,2019-01-30,2010/04/04 11:09,2010/04/04 11:09
200905225340109,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,-14.8958,-40.9547,VITÓRIA DA CONQUISTA,BA,BRASIL,****,2009-05-22,21:40:00,NULL,FINALIZADA,A-091/CENIPA/2010,SIM,2010-12-06,2,1,NÃO,2019-01-30,2009/05/22 21:40,2009/05/22 21:40
201008256107216,ACIDENTE,POUSO ANTES DA PISTA,POUSO AQUÉM/ALÉM DA PISTA,USOS,-14.8636,-40.8631,VITÓRIA DA CONQUISTA,BA,BRASIL,SBQV,2010-08-25,17:40:00,NULL,FINALIZADA,A-512/CENIPA/2016,SIM,2017-05-26,3,1,SIM,2019-01-30,2010/08/25 17:40,2010/08/25 17:40
201007162258954,ACIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-21.4514,-49.4378,NOVO HORIZONTE,SP,BRASIL,****,2010-07-16,19:20:00,NULL,FINALIZADA,A-035/CENIPA/2013,SIM,2013-12-12,3,1,NÃO,2019-01-30,2010/07/16 19:20,2010/07/16 19:20
201012036622150,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-20.6317,-49.0683,OLÍMPIA,SP,BRASIL,****,2010-12-03,12:00:00,NULL,FINALIZADA,ENCERRADA NO RAI,NÃO,NULL,0,1,NÃO,2019-01-30,2010/12/03 12:00,2010/12/03 12:00
200903024850669,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-20.7992,-47.9481,ORLÂNDIA,SP,BRASIL,****,2009-03-02,15:15:00,NULL,FINALIZADA,A-074/CENIPA/2010,SIM,2010-09-24,2,1,NÃO,2019-01-30,2009/03/02 15:15,2009/03/02 15:15
201008152345618,INCIDENTE,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-21.7609,-43.3488,JUIZ DE FORA,MG,BRASIL,****,2010-08-15,15:35:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/08/15 15:35,2010/08/15 15:35
201008109514252,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-21.7609,-43.3488,JUIZ DE FORA,MG,BRASIL,****,2010-08-10,20:10:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/08/10 20:10,2010/08/10 20:10
201002223609582,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-21.7609,-43.3488,JUIZ DE FORA,MG,BRASIL,****,2010-02-22,13:47:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/02/22 13:47,2010/02/22 13:47
201005142767733,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-21.7609,-43.3488,JUIZ DE FORA,MG,BRASIL,****,2010-05-14,23:57:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/05/14 23:57,2010/05/14 23:57
201003301055955,INCIDENTE,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-21.4184,-50.0730,PENÁPOLIS,SP,BRASIL,****,2010-03-30,20:45:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/03/30 20:45,2010/03/30 20:45
201012118380616,ACIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-21.5954,-50.5994,PIACATU,SP,BRASIL,****,2010-12-11,03:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/12/11 03:00,2010/12/11 03:00
201009105592584,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-22.7106,-47.6194,PIRACICABA,SP,BRASIL,SDPW,2010-09-10,11:10:00,NULL,FINALIZADA,IG-612/CENIPA/2014,SIM,2015-03-20,0,1,NÃO,2019-01-30,2010/09/10 11:10,2010/09/10 11:10
201004155173399,INCIDENTE GRAVE,FOGO NO SOLO,FOGO/FUMAÇA (SEM IMPACTO),F-NI,-21.9940,-47.4252,PIRASSUNUNGA,SP,BRASIL,SDPY,2010-04-15,20:15:00,NULL,ATIVA,A DEFINIR,NÃO,NULL,0,1,NÃO,2019-01-30,2010/04/15 20:15,2010/04/15 20:15
